station,valid,sknt,p01m,gust,wxcodes
FIT,2020-01-17 07:52,11.00,0.00,M,M
FIT,2020-01-17 08:52,13.00,0.00,25.00,M
FIT,2020-01-17 09:52,16.00,0.00,24.00,M
FIT,2020-01-17 10:52,10.00,0.00,16.00,M
FIT,2020-01-17 11:52,14.00,0.00,21.00,M
FIT,2020-01-17 12:52,15.00,0.00,24.00,M
FIT,2020-01-17 13:52,16.00,0.00,24.00,M
FIT,2020-01-17 14:52,13.00,0.00,22.00,M
FIT,2020-01-17 15:52,14.00,0.00,23.00,M
FIT,2020-01-17 16:52,18.00,0.00,26.00,M
FIT,2020-01-17 17:52,14.00,0.00,M,M
FIT,2020-01-17 18:52,17.00,0.00,M,M
FIT,2020-01-17 19:52,12.00,0.00,22.00,M
FIT,2020-01-17 20:52,14.00,0.00,M,M
FIT,2020-01-17 21:52,9.00,0.00,21.00,M
FIT,2020-01-17 22:52,9.00,0.00,M,M
FIT,2020-01-17 23:52,4.00,0.00,M,M
FIT,2020-01-18 00:52,6.00,0.00,M,M
FIT,2020-01-18 01:52,10.00,0.00,M,M
FIT,2020-01-18 02:52,9.00,0.00,M,M
FIT,2020-01-18 03:52,6.00,0.00,M,M
FIT,2020-01-18 04:52,6.00,0.00,M,M
FIT,2020-01-18 05:52,9.00,0.00,M,M
FIT,2020-01-18 06:52,4.00,0.00,M,M
FIT,2020-01-18 07:52,5.00,0.00,M,M
FIT,2020-01-18 08:52,9.00,0.00,M,M
FIT,2020-01-18 09:52,6.00,0.00,M,M
FIT,2020-01-18 10:52,5.00,0.00,M,M
FIT,2020-01-18 11:52,6.00,0.00,M,M
FIT,2020-01-18 12:52,6.00,0.00,M,M
FIT,2020-01-18 13:52,8.00,0.00,M,M
FIT,2020-01-18 14:52,5.00,0.00,M,M
FIT,2020-01-18 15:52,0.00,0.00,M,M
FIT,2020-01-18 16:52,3.00,0.00,M,M
FIT,2020-01-18 17:52,0.00,0.00,M,M
FIT,2020-01-18 18:52,5.00,0.00,M,M
FIT,2020-01-18 19:52,4.00,0.00,M,M
FIT,2020-01-18 20:33,6.00,T,M,-SN
FIT,2020-01-18 20:52,5.00,T,M,-SN
FIT,2020-01-18 21:07,5.00,T,M,-SN
FIT,2020-01-18 21:18,6.00,T,M,-SN
FIT,2020-01-18 21:24,5.00,T,M,-SN
FIT,2020-01-18 21:40,5.00,T,M,-SN
FIT,2020-01-18 21:52,6.00,T,M,-SN
FIT,2020-01-18 21:58,5.00,T,M,-SN
FIT,2020-01-18 22:15,5.00,T,M,-SN
FIT,2020-01-18 22:23,6.00,T,M,-SN
FIT,2020-01-18 22:43,6.00,T,M,-SN
FIT,2020-01-18 22:52,5.00,0.25,M,-SN
FIT,2020-01-18 22:59,6.00,T,M,-SN BR
FIT,2020-01-18 23:49,4.00,1.27,M,SN
FIT,2020-01-18 23:52,5.00,1.27,M,SN
FIT,2020-01-19 00:52,4.00,2.03,M,-SN BR
FIT,2020-01-19 01:06,4.00,0.51,M,SN FZFG
FIT,2020-01-19 01:33,4.00,1.27,M,-SN
FIT,2020-01-19 01:42,0.00,1.52,M,SN FZFG
FIT,2020-01-19 01:52,0.00,1.78,M,-SN FZFG
FIT,2020-01-19 02:33,0.00,1.52,M,+SN FZFG
FIT,2020-01-19 02:52,0.00,2.54,M,SN FZFG
FIT,2020-01-19 03:32,0.00,1.78,M,SN FZFG
FIT,2020-01-19 03:48,3.00,2.29,M,SN FZFG
FIT,2020-01-19 03:52,0.00,2.29,M,SN FZFG
FIT,2020-01-19 04:18,0.00,0.76,M,-SN BR
FIT,2020-01-19 04:38,3.00,1.27,M,-SN BR
FIT,2020-01-19 04:52,4.00,1.52,M,-SN BR
FIT,2020-01-19 05:12,0.00,0.25,M,-SN BR
FIT,2020-01-19 05:33,4.00,0.25,M,-SN BR
FIT,2020-01-19 05:48,4.00,0.25,M,BR
FIT,2020-01-19 05:52,3.00,0.25,M,HZ
FIT,2020-01-19 06:52,3.00,0.51,M,UP BR
FIT,2020-01-19 07:04,3.00,T,M,UP BR
FIT,2020-01-19 07:09,0.00,T,M,UP BR
FIT,2020-01-19 07:52,0.00,T,M,M
FIT,2020-01-19 08:52,0.00,T,M,BR
FIT,2020-01-19 09:24,0.00,0.00,M,BR
FIT,2020-01-19 09:35,0.00,0.00,M,BR
FIT,2020-01-19 09:42,0.00,0.00,M,BR
FIT,2020-01-19 09:52,0.00,0.00,M,BR
FIT,2020-01-19 10:48,3.00,0.00,M,M
FIT,2020-01-19 10:52,3.00,0.00,M,M
FIT,2020-01-19 11:52,5.00,0.00,M,M
FIT,2020-01-19 12:52,0.00,0.00,M,BR
FIT,2020-01-19 13:52,0.00,0.00,M,M
FIT,2020-01-19 14:52,0.00,0.00,M,M
FIT,2020-01-19 15:52,11.00,0.00,21.00,M
FIT,2020-01-19 16:52,14.00,0.00,28.00,M
FIT,2020-01-19 17:52,13.00,0.00,27.00,M
FIT,2020-01-19 18:52,11.00,0.00,19.00,M
FIT,2020-01-19 19:52,17.00,0.00,24.00,M
FIT,2020-01-19 20:52,15.00,0.00,23.00,M
FIT,2020-01-19 21:52,12.00,0.00,23.00,M
FIT,2020-01-19 22:52,12.00,0.00,28.00,M
FIT,2020-01-19 23:52,19.00,0.00,24.00,M
FIT,2020-01-20 00:52,9.00,0.00,M,M
FIT,2020-01-20 01:52,13.00,0.00,M,M
FIT,2020-01-20 02:52,14.00,0.00,M,M
FIT,2020-01-20 03:52,11.00,0.00,19.00,M
FIT,2020-01-20 04:52,11.00,0.00,M,M
FIT,2020-01-20 05:52,7.00,0.00,M,M
FIT,2020-01-20 06:52,7.00,0.00,M,M
FIT,2020-01-20 07:52,8.00,0.00,M,M
FIT,2020-01-20 08:52,8.00,0.00,M,M
FIT,2020-01-20 09:52,8.00,0.00,M,M
FIT,2020-01-20 10:52,8.00,0.00,M,M
FIT,2020-01-20 11:52,7.00,0.00,M,M
FIT,2020-01-20 12:52,6.00,0.00,M,M
FIT,2020-01-20 13:52,11.00,0.00,M,M
FIT,2020-01-20 14:52,10.00,0.00,M,M
FIT,2020-01-20 15:52,13.00,0.00,19.00,M
FIT,2020-01-20 16:52,9.00,0.00,M,M
FIT,2020-01-20 17:52,11.00,0.00,M,M
FIT,2020-01-20 18:52,12.00,0.00,M,M
FIT,2020-01-20 19:52,14.00,0.00,19.00,M
FIT,2020-01-20 20:52,11.00,0.00,M,M
FIT,2020-01-20 21:52,8.00,0.00,M,M
FIT,2020-01-20 22:52,8.00,0.00,M,M
FIT,2020-01-20 23:52,6.00,0.00,M,M
FIT,2020-01-21 00:52,6.00,0.00,M,M
FIT,2020-01-21 01:52,8.00,0.00,M,M
FIT,2020-01-21 02:52,3.00,0.00,M,M
FIT,2020-01-21 03:52,0.00,0.00,M,M
FIT,2020-01-21 04:52,3.00,0.00,M,M
FIT,2020-01-21 05:52,5.00,0.00,M,M
FIT,2020-01-21 06:52,5.00,0.00,M,M
FIT,2020-01-21 07:52,0.00,0.00,M,M
FIT,2020-01-21 08:52,0.00,0.00,M,M
FIT,2020-01-21 09:52,0.00,0.00,M,M
FIT,2020-01-21 10:52,0.00,0.00,M,M
FIT,2020-01-21 11:52,0.00,0.00,M,M
FIT,2020-01-21 12:52,0.00,0.00,M,M
FIT,2020-01-21 13:52,0.00,0.00,M,M
FIT,2020-01-21 14:52,4.00,0.00,M,M
FIT,2020-01-21 15:52,4.00,0.00,M,M
FIT,2020-01-21 16:52,6.00,0.00,M,M
FIT,2020-01-21 17:52,0.00,0.00,M,M
FIT,2020-01-21 18:52,4.00,0.00,M,M
FIT,2020-01-21 19:52,9.00,0.00,M,M
FIT,2020-01-21 20:52,8.00,0.00,M,M
FIT,2020-01-21 21:52,4.00,0.00,M,M
FIT,2020-01-21 22:52,0.00,0.00,M,M
FIT,2020-01-21 23:52,0.00,0.00,M,M
FIT,2020-01-22 00:52,0.00,0.00,M,M
FIT,2020-01-22 01:52,0.00,0.00,M,M
FIT,2020-01-22 02:52,4.00,0.00,M,M
FIT,2020-01-22 03:52,0.00,0.00,M,M
FIT,2020-01-22 04:52,0.00,0.00,M,M
FIT,2020-01-22 05:52,0.00,0.00,M,M
FIT,2020-01-22 06:52,0.00,0.00,M,M
FIT,2020-01-22 07:52,0.00,0.00,M,M
FIT,2020-01-22 08:52,0.00,0.00,M,M
FIT,2020-01-22 09:52,0.00,0.00,M,M
FIT,2020-01-22 10:52,0.00,0.00,M,M
FIT,2020-01-22 11:52,4.00,0.00,M,M
FIT,2020-01-22 12:52,0.00,0.00,M,M
FIT,2020-01-22 13:52,0.00,0.00,M,M
FIT,2020-01-22 14:52,0.00,0.00,M,M
FIT,2020-01-22 15:52,5.00,0.00,M,M
FIT,2020-01-22 16:52,6.00,0.00,M,M
FIT,2020-01-22 17:52,7.00,0.00,M,M
FIT,2020-01-22 18:52,6.00,0.00,M,M
FIT,2020-01-22 19:52,4.00,0.00,M,M
FIT,2020-01-22 20:52,5.00,0.00,M,M
FIT,2020-01-22 21:52,0.00,0.00,M,M
FIT,2020-01-22 22:52,0.00,0.00,M,M
FIT,2020-01-22 23:52,3.00,0.00,M,M
FIT,2020-01-23 00:52,0.00,0.00,M,M
FIT,2020-01-23 01:52,0.00,0.00,M,M
FIT,2020-01-23 02:52,4.00,0.00,M,M
FIT,2020-01-23 03:52,0.00,0.00,M,M
FIT,2020-01-23 04:52,3.00,0.00,M,M
FIT,2020-01-23 05:52,0.00,0.00,M,M
FIT,2020-01-23 06:52,0.00,0.00,M,M
FIT,2020-01-23 07:52,3.00,0.00,M,M
FIT,2020-01-23 08:52,3.00,0.00,M,M
FIT,2020-01-23 09:52,0.00,0.00,M,M
FIT,2020-01-23 10:52,0.00,0.00,M,M
FIT,2020-01-23 11:52,0.00,0.00,M,M
FIT,2020-01-23 12:52,0.00,0.00,M,M
FIT,2020-01-23 13:52,0.00,0.00,M,BR
FIT,2020-01-23 14:52,3.00,0.00,M,M
FIT,2020-01-23 15:52,0.00,0.00,M,M
FIT,2020-01-23 16:52,0.00,0.00,M,M
FIT,2020-01-23 17:52,8.00,0.00,M,M
FIT,2020-01-23 18:52,4.00,0.00,M,M
FIT,2020-01-23 19:52,0.00,0.00,M,M
FIT,2020-01-23 20:52,3.00,0.00,M,M
FIT,2020-01-23 21:52,0.00,0.00,M,M
FIT,2020-01-23 22:52,0.00,0.00,M,M
FIT,2020-01-23 23:52,0.00,0.00,M,M
FIT,2020-01-24 00:52,0.00,0.00,M,M
FIT,2020-01-24 01:52,3.00,0.00,M,M
FIT,2020-01-24 02:52,4.00,0.00,M,M
FIT,2020-01-24 03:52,0.00,0.00,M,M
FIT,2020-01-24 04:52,4.00,0.00,M,M
FIT,2020-01-24 05:52,3.00,0.00,M,M
FIT,2020-01-24 06:52,3.00,0.00,M,M
FIT,2020-01-24 07:52,0.00,0.00,M,M
FIT,2020-01-24 08:52,0.00,0.00,M,M
FIT,2020-01-24 09:52,0.00,0.00,M,M
FIT,2020-01-24 10:52,0.00,0.00,M,M
FIT,2020-01-24 11:52,0.00,0.00,M,M
FIT,2020-01-24 12:52,3.00,0.00,M,M
FIT,2020-01-24 13:52,0.00,0.00,M,M
FIT,2020-01-24 14:52,0.00,0.00,M,M
FIT,2020-01-24 15:52,0.00,0.00,M,M
FIT,2020-01-24 16:52,5.00,0.00,M,M
FIT,2020-01-24 17:52,4.00,0.00,M,M
FIT,2020-01-24 18:52,5.00,0.00,M,M
FIT,2020-01-24 19:52,4.00,0.00,M,M
FIT,2020-01-24 20:52,5.00,0.00,M,M
FIT,2020-01-24 21:52,3.00,0.00,M,M
FIT,2020-01-24 22:52,0.00,0.00,M,M
FIT,2020-01-24 23:52,0.00,0.00,M,M
FIT,2020-01-24 23:59,0.00,0.00,M,M
FIT,2020-01-25 00:52,0.00,0.00,M,M
FIT,2020-01-25 01:52,3.00,0.00,M,M
FIT,2020-01-25 02:52,0.00,0.00,M,M
FIT,2020-01-25 03:52,0.00,0.00,M,M
FIT,2020-01-25 04:52,3.00,0.00,M,M
FIT,2020-01-25 05:52,3.00,0.00,M,M
FIT,2020-01-25 06:52,0.00,0.00,M,M
FIT,2020-01-25 07:52,0.00,0.00,M,M
FIT,2020-01-25 08:52,0.00,0.00,M,M
FIT,2020-01-25 09:52,3.00,0.00,M,M
FIT,2020-01-25 10:52,0.00,0.00,M,M
FIT,2020-01-25 11:52,3.00,0.00,M,M
FIT,2020-01-25 12:52,4.00,0.00,M,M
FIT,2020-01-25 13:52,5.00,0.00,M,M
FIT,2020-01-25 14:52,5.00,0.00,M,M
FIT,2020-01-25 15:29,5.00,0.00,M,M
FIT,2020-01-25 15:52,3.00,0.00,M,M
FIT,2020-01-25 16:52,5.00,0.00,M,HZ
FIT,2020-01-25 17:01,7.00,0.00,M,HZ
FIT,2020-01-25 17:52,6.00,0.00,M,BR
FIT,2020-01-25 18:07,7.00,0.00,M,BR
FIT,2020-01-25 18:41,3.00,0.00,M,BR
FIT,2020-01-25 18:52,5.00,0.00,M,BR
FIT,2020-01-25 19:52,5.00,0.00,M,BR
FIT,2020-01-25 20:02,4.00,0.00,M,BR
FIT,2020-01-25 20:43,6.00,0.00,M,BR
FIT,2020-01-25 20:52,4.00,0.00,M,BR
FIT,2020-01-25 21:06,5.00,0.00,M,BR
FIT,2020-01-25 21:39,6.00,T,M,-RA BR
FIT,2020-01-25 21:52,5.00,0.25,M,-RA BR
FIT,2020-01-25 22:11,7.00,0.25,M,BR
FIT,2020-01-25 22:21,5.00,0.25,M,BR
FIT,2020-01-25 22:29,6.00,0.25,M,BR
FIT,2020-01-25 22:52,6.00,0.51,M,-RA BR
FIT,2020-01-25 23:05,8.00,0.25,M,-RA BR
FIT,2020-01-25 23:29,7.00,1.02,M,-RA BR
FIT,2020-01-25 23:52,3.00,2.29,M,-RA BR
FIT,2020-01-25 23:57,4.00,0.76,M,-RA BR
FIT,2020-01-26 00:37,0.00,6.35,M,+RA BR
FIT,2020-01-26 00:52,0.00,8.13,M,RA BR
FIT,2020-01-26 01:23,4.00,4.32,M,+RA BR
FIT,2020-01-26 01:52,7.00,7.87,M,+RA BR
FIT,2020-01-26 02:02,7.00,0.51,M,-RA BR
FIT,2020-01-26 02:52,4.00,1.78,M,-RA BR
FIT,2020-01-26 03:35,0.00,0.25,M,BR
FIT,2020-01-26 03:43,0.00,0.25,M,BR
FIT,2020-01-26 03:52,5.00,0.25,M,BR
FIT,2020-01-26 04:03,6.00,0.00,M,BR
FIT,2020-01-26 04:12,6.00,0.00,M,BR
FIT,2020-01-26 04:52,5.00,0.00,M,BR
FIT,2020-01-26 05:11,3.00,0.00,M,BR
FIT,2020-01-26 05:22,4.00,0.00,M,BR
FIT,2020-01-26 05:34,4.00,0.00,M,BR
FIT,2020-01-26 05:39,4.00,0.00,M,BR
FIT,2020-01-26 05:46,3.00,0.00,M,BR
FIT,2020-01-26 05:52,3.00,0.00,M,BR
FIT,2020-01-26 05:57,0.00,0.00,M,BR
FIT,2020-01-26 06:16,0.00,0.00,M,BR
FIT,2020-01-26 06:19,0.00,0.00,M,BR
FIT,2020-01-26 06:23,0.00,0.00,M,BR
FIT,2020-01-26 06:32,0.00,0.00,M,FG
FIT,2020-01-26 06:52,0.00,0.00,M,FG
FIT,2020-01-26 07:13,0.00,0.00,M,BR
FIT,2020-01-26 07:18,3.00,0.00,M,BR
FIT,2020-01-26 07:27,0.00,0.00,M,BR
FIT,2020-01-26 07:52,3.00,0.00,M,M
FIT,2020-01-26 08:03,3.00,0.00,M,BR
FIT,2020-01-26 08:09,0.00,0.00,M,BR
FIT,2020-01-26 08:35,0.00,0.00,M,BR
FIT,2020-01-26 08:52,3.00,0.00,M,BR
FIT,2020-01-26 09:19,0.00,0.00,M,M
FIT,2020-01-26 09:52,0.00,0.00,M,M
FIT,2020-01-26 10:52,9.00,0.00,15.00,M
FIT,2020-01-26 11:18,5.00,0.00,M,M
FIT,2020-01-26 11:52,6.00,0.00,M,M
FIT,2020-01-26 12:14,5.00,0.00,M,M
FIT,2020-01-26 12:52,4.00,0.00,M,M
FIT,2020-01-26 13:52,7.00,0.00,16.00,M
FIT,2020-01-26 14:52,10.00,0.00,M,M
FIT,2020-01-26 15:52,15.00,0.00,22.00,M
FIT,2020-01-26 16:52,13.00,0.00,19.00,M
FIT,2020-01-26 17:52,5.00,0.00,M,M
FIT,2020-01-26 18:52,9.00,T,15.00,-RA
FIT,2020-01-26 19:52,11.00,T,19.00,M
FIT,2020-01-26 20:52,9.00,0.00,M,M
FIT,2020-01-26 21:52,9.00,0.00,M,M
FIT,2020-01-26 22:52,0.00,0.00,M,M
FIT,2020-01-26 23:52,0.00,0.00,M,M
FIT,2020-01-27 00:52,4.00,0.00,M,M
FIT,2020-01-27 01:52,3.00,0.00,M,M
FIT,2020-01-27 02:52,8.00,0.00,M,M
FIT,2020-01-27 03:52,6.00,0.00,M,M
FIT,2020-01-27 04:52,3.00,0.00,M,M
FIT,2020-01-27 05:52,6.00,0.00,M,M
FIT,2020-01-27 06:52,5.00,0.00,M,M
FIT,2020-01-27 07:52,4.00,0.00,M,M
FIT,2020-01-27 08:52,4.00,0.00,M,M
FIT,2020-01-27 09:52,4.00,0.00,M,M
FIT,2020-01-27 10:52,4.00,0.00,M,M
FIT,2020-01-27 11:52,6.00,0.00,M,M
FIT,2020-01-27 12:52,5.00,0.00,M,M
FIT,2020-01-27 13:52,9.00,0.00,16.00,M
FIT,2020-01-27 14:52,7.00,0.00,18.00,M
FIT,2020-01-27 15:52,9.00,0.00,M,M
FIT,2020-01-27 16:52,11.00,0.00,M,M
FIT,2020-01-27 17:52,6.00,0.00,16.00,M
FIT,2020-01-27 18:52,7.00,0.00,M,M
FIT,2020-01-27 19:52,8.00,0.00,M,M
FIT,2020-01-27 20:52,10.00,0.00,M,M
FIT,2020-01-27 21:52,7.00,0.00,M,M
FIT,2020-01-27 22:52,8.00,0.00,17.00,M
FIT,2020-01-27 23:52,8.00,0.00,M,M
FIT,2020-01-28 00:52,8.00,0.00,M,M
FIT,2020-01-28 01:52,8.00,0.00,M,M
FIT,2020-01-28 02:52,6.00,0.00,M,M
FIT,2020-01-28 03:52,4.00,0.00,M,M
FIT,2020-01-28 04:52,6.00,0.00,M,M
FIT,2020-01-28 05:52,6.00,0.00,M,M
FIT,2020-01-28 06:52,6.00,0.00,M,M
FIT,2020-01-28 07:52,5.00,0.00,M,M
FIT,2020-01-28 08:52,6.00,0.00,M,M
FIT,2020-01-28 09:52,7.00,0.00,M,M
FIT,2020-01-28 10:52,6.00,0.00,M,M
FIT,2020-01-28 11:52,4.00,0.00,M,M
FIT,2020-01-28 12:52,6.00,0.00,M,M
FIT,2020-01-28 13:52,8.00,0.00,M,M
FIT,2020-01-28 14:52,9.00,0.00,M,M
FIT,2020-01-28 15:52,9.00,0.00,M,M
FIT,2020-01-28 16:52,7.00,0.00,M,M
FIT,2020-01-28 17:52,11.00,0.00,17.00,M
FIT,2020-01-28 18:52,8.00,0.00,M,M
FIT,2020-01-28 19:52,12.00,0.00,M,M
FIT,2020-01-28 20:52,10.00,0.00,M,M
FIT,2020-01-28 21:52,10.00,0.00,16.00,M
FIT,2020-01-28 22:52,11.00,0.00,M,M
FIT,2020-01-28 23:52,8.00,0.00,M,M
FIT,2020-01-29 00:52,8.00,0.00,M,M
FIT,2020-01-29 01:52,7.00,0.00,M,M
FIT,2020-01-29 02:52,9.00,0.00,M,M
FIT,2020-01-29 03:52,11.00,0.00,M,M
FIT,2020-01-29 04:52,13.00,0.00,M,M
FIT,2020-01-29 05:52,11.00,0.00,M,M
FIT,2020-01-29 06:52,14.00,0.00,M,M
FIT,2020-01-29 07:52,7.00,0.00,M,M
FIT,2020-01-29 08:52,11.00,0.00,17.00,M
FIT,2020-01-29 09:52,7.00,0.00,M,M
FIT,2020-01-29 10:52,9.00,0.00,M,M
FIT,2020-01-29 11:52,6.00,0.00,M,M
FIT,2020-01-29 12:52,6.00,0.00,M,M
FIT,2020-01-29 13:52,7.00,0.00,M,M
FIT,2020-01-29 14:52,10.00,0.00,M,M
FIT,2020-01-29 15:52,9.00,0.00,M,M
FIT,2020-01-29 16:52,9.00,0.00,M,M
FIT,2020-01-29 17:52,12.00,0.00,M,M
FIT,2020-01-29 18:52,10.00,0.00,M,M
FIT,2020-01-29 19:12,10.00,0.00,M,M
FIT,2020-01-29 19:52,13.00,0.00,20.00,M
FIT,2020-01-29 20:52,10.00,0.00,20.00,M
FIT,2020-01-29 21:52,8.00,0.00,M,M
FIT,2020-01-29 22:52,8.00,0.00,M,M
FIT,2020-01-29 23:52,5.00,0.00,M,M
FIT,2020-01-30 00:52,10.00,0.00,M,M
FIT,2020-01-30 01:52,0.00,0.00,M,M
FIT,2020-01-30 02:52,6.00,0.00,M,M
FIT,2020-01-30 03:52,4.00,0.00,M,M
FIT,2020-01-30 04:52,3.00,0.00,M,M
FIT,2020-01-30 05:52,3.00,0.00,M,M
FIT,2020-01-30 06:52,3.00,0.00,M,M
FIT,2020-01-30 07:52,0.00,0.00,M,M
FIT,2020-01-30 08:52,3.00,0.00,M,M
FIT,2020-01-30 09:52,0.00,0.00,M,M
FIT,2020-01-30 10:52,3.00,0.00,M,M
FIT,2020-01-30 11:52,7.00,0.00,M,M
FIT,2020-01-30 12:52,4.00,0.00,M,M
FIT,2020-01-30 13:52,3.00,0.00,M,M
FIT,2020-01-30 14:52,0.00,0.00,M,M
FIT,2020-01-30 15:52,3.00,0.00,M,M
FIT,2020-01-30 16:52,3.00,0.00,M,M
FIT,2020-01-30 17:52,0.00,0.00,M,M
FIT,2020-01-30 18:52,4.00,0.00,M,M
FIT,2020-01-30 19:52,0.00,0.00,M,M
FIT,2020-01-30 20:52,4.00,0.00,M,M
FIT,2020-01-30 21:52,3.00,0.00,M,M
FIT,2020-01-30 22:52,0.00,0.00,M,M
FIT,2020-01-30 23:52,0.00,0.00,M,M
FIT,2020-01-31 00:52,0.00,0.00,M,M
FIT,2020-01-31 01:52,0.00,0.00,M,M
FIT,2020-01-31 02:52,0.00,0.00,M,M
FIT,2020-01-31 03:52,0.00,0.00,M,M
FIT,2020-01-31 04:52,0.00,0.00,M,M
FIT,2020-01-31 05:52,0.00,0.00,M,M
FIT,2020-01-31 06:52,0.00,0.00,M,M
FIT,2020-01-31 07:52,0.00,0.00,M,M
FIT,2020-01-31 08:52,0.00,0.00,M,M
FIT,2020-01-31 09:52,0.00,0.00,M,M
FIT,2020-01-31 10:52,0.00,0.00,M,M
FIT,2020-01-31 11:52,0.00,0.00,M,M
FIT,2020-01-31 12:52,0.00,0.00,M,M
FIT,2020-01-31 13:52,0.00,0.00,M,M
FIT,2020-01-31 14:52,11.00,0.00,M,M
FIT,2020-01-31 15:52,9.00,0.00,M,M
FIT,2020-01-31 16:52,6.00,0.00,M,M
FIT,2020-01-31 17:52,4.00,0.00,M,M
FIT,2020-01-31 18:52,7.00,0.00,M,M
FIT,2020-01-31 19:52,3.00,0.00,M,M
FIT,2020-01-31 20:52,7.00,0.00,M,M
FIT,2020-01-31 21:52,3.00,0.00,M,M
FIT,2020-01-31 22:52,0.00,0.00,M,M
FIT,2020-01-31 23:52,0.00,0.00,M,M
FIT,2020-02-01 00:52,0.00,0.00,M,M
FIT,2020-02-01 01:52,0.00,0.00,M,M
FIT,2020-02-01 02:52,0.00,0.00,M,M
FIT,2020-02-01 03:52,0.00,0.00,M,M
FIT,2020-02-01 04:52,0.00,0.00,M,M
FIT,2020-02-01 05:52,0.00,T,M,M
FIT,2020-02-01 06:52,0.00,0.00,M,M
FIT,2020-02-01 07:52,0.00,0.00,M,M
FIT,2020-02-01 08:52,0.00,0.00,M,M
FIT,2020-02-01 09:49,0.00,0.00,M,M
FIT,2020-02-01 09:52,3.00,0.00,M,M
FIT,2020-02-01 10:52,0.00,0.00,M,M
FIT,2020-02-01 11:52,0.00,0.00,M,M
FIT,2020-02-01 12:23,0.00,0.00,M,M
FIT,2020-02-01 12:48,0.00,0.00,M,M
FIT,2020-02-01 12:52,0.00,0.00,M,M
FIT,2020-02-01 13:52,0.00,0.00,M,M
FIT,2020-02-01 14:52,0.00,0.00,M,M
FIT,2020-02-01 15:52,0.00,T,M,-RA BR
FIT,2020-02-01 16:38,3.00,T,M,-RA BR
FIT,2020-02-01 16:50,0.00,T,M,-RA BR
FIT,2020-02-01 16:52,0.00,T,M,-RA BR
FIT,2020-02-01 17:05,0.00,T,M,-RA BR
FIT,2020-02-01 17:52,0.00,T,M,M
FIT,2020-02-01 18:19,3.00,0.00,M,BR
FIT,2020-02-01 18:52,0.00,0.00,M,BR
FIT,2020-02-01 19:21,3.00,0.00,M,BR
FIT,2020-02-01 19:52,0.00,0.00,M,HZ
FIT,2020-02-01 20:41,0.00,0.00,M,HZ
FIT,2020-02-01 20:52,3.00,0.00,M,HZ
FIT,2020-02-01 21:23,3.00,0.00,M,HZ
FIT,2020-02-01 21:52,3.00,0.00,M,BR
FIT,2020-02-01 22:28,3.00,0.00,M,M
FIT,2020-02-01 22:52,0.00,0.00,M,M
FIT,2020-02-02 02:52,0.00,0.00,M,BR
FIT,2020-02-02 03:52,0.00,0.00,M,BR
FIT,2020-02-02 04:52,0.00,0.00,M,BR
FIT,2020-02-02 05:52,0.00,0.00,M,BR
FIT,2020-02-02 06:52,0.00,0.00,M,M
FIT,2020-02-02 07:31,3.00,0.00,M,M
FIT,2020-02-02 07:52,5.00,0.00,M,M
FIT,2020-02-02 08:14,4.00,0.00,M,M
FIT,2020-02-02 08:52,4.00,0.00,M,M
FIT,2020-02-02 09:28,4.00,0.00,M,M
FIT,2020-02-02 09:52,4.00,0.00,M,M
FIT,2020-02-02 10:52,4.00,0.00,M,M
FIT,2020-02-02 11:52,0.00,0.00,M,M
FIT,2020-02-02 12:52,0.00,0.00,M,M
FIT,2020-02-02 13:52,7.00,0.00,M,M
FIT,2020-02-02 14:52,12.00,0.00,M,M
FIT,2020-02-02 15:52,6.00,0.00,M,M
FIT,2020-02-02 16:52,6.00,0.00,M,M
FIT,2020-02-02 17:52,9.00,0.00,M,M
FIT,2020-02-02 18:52,6.00,0.00,M,M
FIT,2020-02-02 19:52,8.00,0.00,M,M
FIT,2020-02-02 20:52,5.00,0.00,M,M
FIT,2020-02-02 21:52,11.00,0.00,M,M
FIT,2020-02-02 22:52,5.00,0.00,M,M
FIT,2020-02-02 23:52,4.00,0.00,M,M
FIT,2020-02-03 00:52,3.00,0.00,M,M
FIT,2020-02-03 01:52,3.00,0.00,M,M
FIT,2020-02-03 02:52,0.00,0.00,M,M
FIT,2020-02-03 03:52,0.00,0.00,M,M
FIT,2020-02-03 04:52,0.00,0.00,M,M
FIT,2020-02-03 05:52,0.00,0.00,M,M
FIT,2020-02-03 06:52,0.00,0.00,M,M
FIT,2020-02-03 07:52,0.00,0.00,M,M
FIT,2020-02-03 08:52,0.00,0.00,M,M
FIT,2020-02-03 09:52,0.00,0.00,M,M
FIT,2020-02-03 10:52,0.00,0.00,M,M
FIT,2020-02-03 11:52,4.00,0.00,M,M
FIT,2020-02-03 12:52,4.00,0.00,M,M
FIT,2020-02-03 13:52,6.00,0.00,M,M
FIT,2020-02-03 14:52,7.00,0.00,M,M
FIT,2020-02-03 15:52,9.00,0.00,M,M
FIT,2020-02-03 16:52,9.00,0.00,M,M
FIT,2020-02-03 17:52,8.00,0.00,M,M
FIT,2020-02-03 18:52,7.00,0.00,M,M
FIT,2020-02-03 19:52,8.00,0.00,16.00,M
FIT,2020-02-03 20:52,6.00,0.00,M,M
FIT,2020-02-03 21:52,3.00,0.00,M,M
FIT,2020-02-03 22:52,3.00,0.00,M,M
FIT,2020-02-03 23:52,7.00,0.00,M,M
FIT,2020-02-04 00:52,3.00,0.00,M,M
